"id","title","year","journal_name","conf_name"
"224936545","Star Captures by Quasar Accretion Disks: A Possible Explanation of the M-σ Relation","2005","The Astrophysical Journal",
"35047811","THE LINK BETWEEN STAR FORMATION AND ACCRETION IN LINERs: A COMPARISON WITH OTHER ACTIVE GALACTIC NUCLEUS SUBCLASSES","2005","The Astrophysical Journal",
"266869557","Theoretical Models of Multi-Waveband QSO Luminosity Functions","2001","Publications of the Astronomical Society of Japan",
"90495762","Extended Lyα Emission around Young Quasars: A Constraint on Galaxy Formation","2001","The Astrophysical Journal",
"245958177","Measuring the inclination and mass-to-light ratio of axisymmetric galaxies via anisotropic Jeans models of stellar kinematics","2008","Monthly Notices of the Royal Astronomical Society",
"103534249","AN IMPROVED METHOD FOR USING Mg II TO ESTIMATE BLACK HOLE MASSES IN ACTIVE GALACTIC NUCLEI","2008","The Astrophysical Journal",
"412820114","[O II] EMISSION IN QUASAR HOST GALAXIES: EVIDENCE FOR A SUPPRESSED STAR FORMATION EFFICIENCY","2005","The Astrophysical Journal",
"361822748","The origin of line emission in massive z 2.3 galaxies: evidence for cosmic downsizing of AGN host galaxies","2007","The Astrophysical Journal",
"14806898","M94 as a Unique Testbed for Black Hole Mass Estimates and AGN Activity at Low Luminosities","2012","Advances in Astronomy",
"321046997","The Black Hole Mass of NGC 4151: Comparison of Reverberation Mapping and Stellar Dynamical Measurements*","2007","The Astrophysical Journal",
"213290198","Black Hole-Bulge Relation for Narrow-Line Objects","2003","Publications of the Astronomical Society of Japan",
"291600223","THE BLACK HOLE MASS AND THE STELLAR RING IN NGC 3706","2014","The Astrophysical Journal",
"383293011","Spectroscopy of the near-nuclear regions of Cygnus A: estimating the mass of the supermassive black hole","2003","Monthly Notices of the Royal Astronomical Society",
"202932813","BLACK HOLE MASS ESTIMATES AND RAPID GROWTH OF SUPERMASSIVE BLACK HOLES IN LUMINOUS z ∼ 3.5 QUASARS","2015","The Astrophysical Journal",
"178082718","The black hole mass function derived from local spiral galaxies","2014","The Astrophysical Journal",
"234697612","Targeting supermassive black hole binaries and gravitational wave sources for the pulsar timing array","2014","Monthly Notices of the Royal Astronomical Society",
"291337323","How much mass do supermassive black holes eat in their old age","2006","The Astrophysical Journal",
"354234147","Is there a standard measuring rod in the Universe","2008","Monthly Notices of the Royal Astronomical Society",
"218736804","The cosmological history of accretion onto dark halos and supermassive black holes","2006","Astronomy and Astrophysics",
"466663745","Evolution of the black hole – Bulge relationship in QSOs","2006","New Astronomy Reviews",
"393445469","The disc–dominated host galaxy of FR–I radio source B2 0722+30","2009","Monthly Notices of the Royal Astronomical Society",
"16935619","A NEW DIAGNOSTIC OF ACTIVE GALACTIC NUCLEI: REVEALING HIGHLY ABSORBED SYSTEMS AT REDSHIFT >0.3","2011","The Astrophysical Journal",
"46310323","Merger criteria of multiple massive black holes and the impact on the host galaxy","2014","Monthly Notices of the Royal Astronomical Society",
"453589173","SEEKING THE EPOCH OF MAXIMUM LUMINOSITY FOR DUSTY QUASARS","2014","The Astrophysical Journal",
"453591211","Quasars as probes of the submillimetre cosmos at z > 5 — I. Preliminary SCUBA photometry","2003","Monthly Notices of the Royal Astronomical Society",
"147103782","THE CURRENT STAR FORMATION RATE OF K+A GALAXIES","2012","The Astrophysical Journal",
"488732310","The Most Massive Black Holes in the Universe: Effects of Mergers in Massive Galaxy Clusters","2007","The Astrophysical Journal",
"293368603","The formation of compact massive self-gravitating discs in metal-free haloes with virial temperatures of ∼13 000–30 000 K","2009","Monthly Notices of the Royal Astronomical Society",
"39477218","The Role of Galactic Winds on Molecular Gas Emission from Galaxy Mergers","2008","Astrophysical Journal Supplement Series",
"147064975","DISCOVERY OF A RADIO-SELECTED z ∼ 6 QUASAR","2011","The Astrophysical Journal",
"498514934","FR II Broad Absorption Line Quasars and the Life Cycle of Quasars","2006","The Astrophysical Journal",
"110269134","On the M-σ Relationship and SMBH Mass Estimates of Selected Nearby Galaxies","2013","International Journal of Astronomy and Astrophysics",
"277530123","Supermassive black holes in elliptical galaxies: Switching from very bright to very dim","2005","Monthly Notices of the Royal Astronomical Society",
"56351615","Co-evolution of black hole growth and star formation from a cross-correlation analysis between quasars and the cosmic infrared background","2015","Monthly Notices of the Royal Astronomical Society",
"143835961","The power of new experimental techniques in astronomy: zooming in on the black hole in the Center of the Milky Way","2006",,
"353563571","Eros and Faint Red Galaxies","2004","Annual Review of Astronomy and Astrophysics",
"392562956","Active galactic nuclei in the ultraviolet","2009","Astrophysics and Space Science",
"252952109","The luminosity function of narrow-line Seyfert 1 galaxies based on SDSS data (DR7)","2013","Astronomy Reports",
"255375716","The 21-cm emission from the reionization epoch: extended and point source foregrounds","2004","Monthly Notices of the Royal Astronomical Society",
"314204596","A Chandra Survey of the Nearest Ultraluminous Infrared Galaxies: Obscured Active Galactic Nuclei or Superstarbursts?","2003","The Astrophysical Journal",
"67462454","EVOLUTION OF QUIESCENT AND STAR-FORMING GALAXIES SINCE z ∼ 1.5 AS A FUNCTION OF THEIR VELOCITY DISPERSIONS","2012","The Astrophysical Journal",
"84585864","Probing the properties of the Milky Way's central supermassive black hole with stellar orbits","2007",,
"378024197","COLD DARK MATTER AND STRONG GRAVITATIONAL LENSING : CONCORD OR CONFLICT ?","2001","The Astrophysical Journal",
"476632255","What produces the extended LINER-type emission in the NUGA galaxy NGC 5850?","2013","Astronomy and Astrophysics",
"153682404","Dense cores in galaxies out to z = 2.5 in SDSS, UltraVISTA, and the five 3D-HST/CANDELS fields","2014","The Astrophysical Journal",
"345975091","Obscuration-dependent Evolution of Active Galactic Nuclei","2015","The Astrophysical Journal",
"109882997","THE EVOLUTION OF STELLAR VELOCITY DISPERSION DURING DISSIPATIONLESS GALAXY MERGERS","2012","The Astrophysical Journal",
"255652250","Clustering Analyses of 300,000 Photometrically Classified Quasars. I. Luminosity and Redshift Evolution in Quasar Bias","2007","The Astrophysical Journal",
"285032028","Disc Accretion in Active Galactic Nuclei","2008","New Astronomy Reviews",
"203153089","Annihilation radiation from a dark matter spike at the Galactic Centre","2002","Monthly Notices of the Royal Astronomical Society",
"56907465","Multiwavelength Study of Massive Galaxies at z ~ 2. II. Widespread Compton-thick Active Galactic Nuclei and the Concurrent Growth of Black Holes and Bulges","2007","The Astrophysical Journal",
"93465280","The Fundamental Plane of QSOs and the Relationship between Host and Nucleus","2008","The Astrophysical Journal",
"401155005","Supermassive black holes in radio-loud AGN","2003","New Astronomy Reviews",
"271444224","Gemini and Hubble Space Telescope Evidence for an Intermediate-Mass Black Hole in ω Centauri","2008","The Astrophysical Journal",
"22376354","Protoquasars: Physical States and Observable Properties","2003","The Astrophysical Journal",
"476539756","The Compact, Conical, Accretion-Disk Warm Absorber of the Seyfert 1 Galaxy NGC 4051 and Its Implications for IGM-Galaxy Feedback Processes","2007","The Astrophysical Journal",
"468857867","Simulations of the Sunyaev–Zel'dovich effect from quasars","2008","Monthly Notices of the Royal Astronomical Society",
"66004350","Did massive black holes in globular clusters initially satisfy galactic scaling relations","2013","Monthly Notices of the Royal Astronomical Society",
"29438508","Calibrating Stellar Velocity Dispersions Based on Spatially Resolved H-band Spectra for Improving the M_(BH)-σ_* Relation","2013","The Astrophysical Journal",
"88986501","Black hole feedback in a multiphase interstellar medium","2014","Monthly Notices of the Royal Astronomical Society",
"225364984","GOODS-Herschel: radio-excess signature of hidden AGN activity in distant star-forming galaxies","2013","Astronomy and Astrophysics",
"354500054","Detecting quasars at very high redshift with next generation X‐ray telescopes","2008","Monthly Notices of the Royal Astronomical Society",
"93665184","The evolution of star formation in quasar host galaxies","2009","Monthly Notices of the Royal Astronomical Society",
"254507826","LONG-TERM SPECTRAL EVOLUTION OF TIDAL DISRUPTION CANDIDATES SELECTED BY STRONG CORONAL LINES","2013","The Astrophysical Journal",
"489334957","Probing the near-infrared stellar population of Seyfert galaxies","2009","Monthly Notices of the Royal Astronomical Society",
"95251111","Are the jets accelerated from the disk coronas in some active galactic nuclei","2004","The Astrophysical Journal",
"43366738","Obscuring Active Galactic Nuclei with Nuclear Starburst Disks","2008","The Astrophysical Journal",
"164919149","THE BLACK HOLE MASS IN THE BRIGHTEST CLUSTER GALAXY NGC 6086","2011","The Astrophysical Journal",
"318860177","Formation of a proto-quasar from accretion flows in a halo","2001","Astronomy and Astrophysics",
"105540935","AO Observations of Three Powerful Radio Galaxies","2003","Astronomical Telescopes and Instrumentation",
"78703310","GECO: Galaxy Evolution COde - A new semi-analytical model of galaxy formation","2010","Astronomy and Astrophysics",
"19248801","MONTE CARLO SIMULATIONS OF GLOBULAR CLUSTER EVOLUTION. VI. THE INFLUENCE OF AN INTERMEDIATE-MASS BLACK HOLE","2012","The Astrophysical Journal",
"457962070","EFFECT OF A DARK MATTER HALO ON THE DETERMINATION OF BLACK HOLE MASSES","2011","The Astrophysical Journal",
"243428103","Circumnuclear gas in Seyfert 1 galaxies: morphology, kinematics and direct measurement of black hole masses","2008","Astrophysical Journal Supplement Series",
"418918514","X-Ray Properties of Lyman Break Galaxies in the Hubble Deep Field-North Region","2002","The Astrophysical Journal",
"83365417","Cosmology at Low Frequencies: The 21 cm Transition and the High-Redshift Universe","2006","Physics Reports",
"421481658","Premerger Localization of Gravitational Wave Standard Sirens with LISA: Triggered Search for an Electromagnetic Counterpart","2008","The Astrophysical Journal",
"291695529","Molecular Gas in Infrared-Excess, Optically Selected and the Quasars Connection with Infrared-Luminous Galaxies","2001","The Astronomical Journal",
"96099391","A Semi-analytical Model of Quasar Formation","2014","Chinese Astronomy and Astrophysics",
"459279257","The SMBH mass versus MGσ2 relation: a comparison between real data and numerical models","2011","General Relativity and Gravitation",
"304586249","A Strong Correlation between Circumnuclear Dust and Black Hole Accretion in Early-Type Galaxies","2007","The Astrophysical Journal",
"367305269","The dynamical evolution of galaxy clusters taking into account the deceleration of disk galaxies by the gaseous component of the cluster","2010","Astronomy Reports",
